"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"KELYB","Kelly Services, Inc.","17.224","647307114.68","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","8.34","71091761.28","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","14.65","1345161813.35","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"GMCR","Keurig Green Mountain, Inc.","131.85","21415402669.5","n/a","1993","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gmcr",
"KEQU","Kewaunee Scientific Corporation","17.8811","46900283.5467","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","13.03","82106929.28","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","10.62","112058841.6","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","19.38","634554979.5","n/a","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KBALB","Kimball International, Inc.","16.27","625379865.89","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/kbalb",
"KIN","Kindred Biosciences, Inc.","10.57","208346844.93","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kin",
"KNMD","KineMed, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/knmd",
"KGJI","Kingold Jewelry Inc.","1.478","97479216.836","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","8.1","59088827.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","4.41","6196050","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KIOR","KiOR, Inc.","0.14","15580050.92","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kior",
"KIPS","Kips Bay Medical, Inc.","0.27","8913801.33","n/a","2011","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/kips",
"KIRK","Kirkland&#39;s, Inc.","17.17","297202775.74","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"KITE","Kite Pharma, Inc.","26.85","1028733531.3","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/kite",
"KLAC","KLA-Tencor Corporation","78.64","13004551473.28","n/a","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"VLCCF","Knightsbridge Tankers Limited","12.82","629738271","n/a","1997","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/vlccf",
"KFX","Kofax Limited","7.8","718810716","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/kfx",
"KONA","Kona Grill, Inc.","19","208264985","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KZ","KongZhong Corporation","6.92","317434765.92","n/a","n/a","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/kz",
"KOPN","Kopin Corporation","4.01","264903098.23","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KOSS","Koss Corporation","2.24","16537261.44","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KRFT","Kraft Foods Group, Inc.","58.4","34687905932.8","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/krft",
"KWEB","KraneShares CSI China Internet ETF","37.6","101520000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","7.16","413467918.56","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KUTV","Ku6 Media Co., Ltd.","1.4099","66697410.3817","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"KLIC","Kulicke and Soffa Industries, Inc.","14.98","1148414466.36","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KVHI","KVH Industries, Inc.","12.13","192905670.44","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"KYTH","Kythera Biopharmaceuticals, Inc.","37.05","840024979.95","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kyth",
"FSTR","L.B. Foster Company","52.08","539099922.48","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr",
"LJPC","La Jolla Pharmaceutical Company","9.41","143345334.18","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ljpc",
"LSBK","Lake Shore Bancorp, Inc.","12.34","72983116.02","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","10.35","392410872.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","39.79","658447864.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LAKE","Lakeland Industries, Inc.","6.07","32526149.63","n/a","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LACO","Lakes Entertainment, Inc.","8.46","226542590.64","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/laco",
"LRCX","Lam Research Corporation","72.62","11769903710.94","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","52","4954525368","n/a","1996","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","87.87","2402277930","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc",
"LNDC","Landec Corporation","12.8","343574041.6","n/a","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LARK","Landmark Bancorp Inc.","21.13","67083502.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LE","Lands&#39; End, Inc.","44.02","1406726054.42","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/le",
"LSTR","Landstar System, Inc.","70.9","3168422945.3","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LNTH","Lantheus Holdings, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lnth",
"LTRX","Lantronix, Inc.","1.81","26764755.98","n/a","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LPSB","LaPorte Bancorp, Inc.","11.49","64535251.05","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lpsb",
"LSCC","Lattice Semiconductor Corporation","7.68","910506055.68","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LAWS","Lawson Products, Inc.","18.36","159676662.96","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LAYN","Layne Christensen Company","11.05","218122392.15","n/a","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LCNB","LCNB Corporation","15.21","141435189.09","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LDRH","LDR Holding Corporation","27.64","717712180.48","n/a","2013","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ldrh",
"GAGA","Le Gaga Holdings Limited","3.95","173708810.3","n/a","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/gaga",
"LBIX","Leading Brands Inc","4.03","11736959.91","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix",
"LTRE","Learning Tree International, Inc.","2.24","29618487.36","n/a","1995","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ltre",
"LGCY","Legacy Reserves LP","29.68","1711630611.6","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LGCYO","Legacy Reserves LP","24.76","173320000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyo",
"LGCYP","Legacy Reserves LP","25.18","50360000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp",
"LMAT","LeMaitre Vascular, Inc.","7.01","121462143.82","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"LEVY","Levy Acquisition Corp.","9.74","182625000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/levy",
"LEVYU","Levy Acquisition Corp.","10.2","191250000","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/levyu",
"LEVYW","Levy Acquisition Corp.","0.4","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/levyw",
"LXRX","Lexicon Pharmaceuticals, Inc.","1.54","792820531.58","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LGIH","LGI Homes, Inc.","19.57","406340696.93","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LHCG","LHC Group","24.65","438501339.65","n/a","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg",
"LBTYA","Liberty Global plc","43.86","34185975283.86","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","43.76","34108031883.76","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","42.01","32744022382.01","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyk",
"LINTA","Liberty Interactive Corporation","29.34","14128549106.94","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/linta",
"LINTB","Liberty Interactive Corporation","29.22","14070763630.02","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lintb",
"LVNTA","Liberty Interactive Corporation","39.88","2823203544.08","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvnta",
"LVNTB","Liberty Interactive Corporation","39.8","21122605334.6","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvntb",
"LMCA","Liberty Media Corporation","48.99","16803539871.15","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmca",
"LMCB","Liberty Media Corporation","50.5","17321468942.5","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmcb",
"LMCK","Liberty Media Corporation","49.02","16813829852.7","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lmck",
"LMAC","Liberty Mutual Agency Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmac",
"TAX","Liberty Tax, Inc.","33.35","393982392.75","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tax",
"LTRPA","Liberty TripAdvisor Holdings, Inc.","35.26","2496392802.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ltrpa",
"LTRPB","Liberty TripAdvisor Holdings, Inc.","35.44","102257512.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ltrpb",
"LPHI","Life Partners Holdings Inc","2.03","37854360.04","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LPNT","LifePoint Hospitals, Inc.","74.63","3368909249.44","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","16.53","224790164.13","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LFVN","Lifevantage Corporation","1.27","131701275.84","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn",
"LWAY","Lifeway Foods, Inc.","14.25","232930742.25","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","53.36","1108861140.16","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","2.38","35870255.68","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","1.38","19729735.8","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LLEX","Lilis Energy, Inc.","2.28","63221725.56","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex",
"LIME","Lime Energy Co.","3.16","11882443.72","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","2.38","234230786.86","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","24.97","351529582.69","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","3.13","75431838.77","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","72.44","5756531672.88","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","45.34","10814103792.88","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LNCO","Linn Co, LLC","30.24","3887175821.76","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lnco",
"LINE","Linn Energy, LLC","31.1","10316779550.6","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","4.41","282637138.14","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LPCN","Lipocine Inc.","8.39","107280178.08","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lpcn",
"LPDX","LipoScience, Inc.","3.15","48120946.65","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lpdx",
"LIQD","Liquid Holdings Group, Inc.","1.54","92487596.74","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/liqd",
"LQDT","Liquidity Services, Inc.","15","444949530","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","92.61","2081915771.04","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","3.68","52905306.56","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","13.07","702872081.84","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LKQ","LKQ Corporation","28.2","8535053087.4","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq",
"LMIA","LMI Aerospace, Inc.","13.98","182371071.18","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LNBB","LNB Bancorp, Inc.","14.23","137532551.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local Corporation","2.01","46692533.16","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LOGI","Logitech International S.A.","13.4","2165269083","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","45.34","1116171233.36","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","3.84","71959610.88","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"EVAR","Lombard Medical, Inc.","7.1275","115364268.1175","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/evar",
"LOOK","LookSmart, Ltd.","1.53","8826342.03","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","74.99","2318682176.15","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","20.5","57915944","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LOXO","Loxo Oncology, Inc.","13.97","222695588.39","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/loxo",
"LAEC","Loyalty Alliance Enterprise Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/laec",
"LPTN","Lpath, Inc.","3.27","51073037.82","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptn",
"LPLA","LPL Financial Holdings Inc.","47.96","4814188158.56","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","3.16","104286632.84","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","40.95","64199935.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LYTS","LSI Industries Inc.","6.78","163503849.36","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LULU","lululemon athletica inc.","43.73","5053155079.76","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNS","Lumenis Ltd.","8.79","309772890.48","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lmns",
"LMNX","Luminex Corporation","18.95","810380490.9","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","14.74","330010735.12","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.66","24905280.46","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","4.97","112777366.31","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","24.85","1181092742.55","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","5.13","173334651.03","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","12","66332280","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MCUR","MACROCURE LTD.","8.86","144418000","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mcur",
"MGNX","MacroGenics, Inc.","22.07","612189952.99","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mgnx",
"MCBK","Madison County Financial, Inc.","18.99","57938148.18","n/a","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mcbk",
"MAGS","Magal Security Systems Ltd.","4.79","77346630.38","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health, Inc.","55.03","1585747836.83","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","1.81","82081163.29","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","7.4","326578169","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","11.78","210062491.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MNGA","MagneGas Corporation","1.22","40514493.22","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mnga",
"MAG","Magnetek, Inc.","31.59","103240574.19","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","8.43","49024192.92","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","11.89","866515341.73","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MHLDO","Maiden Holdings, Ltd.","46.43","153219000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhldo",
"MSFG","MainSource Financial Group, Inc.","17.85","365197844.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","1.73","11493953.92","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMYT","MakeMyTrip Limited","30.91","1288277520.31","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MBUU","Malibu Boats, Inc.","19.62","302856164.28","n/a","2014","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu",
"MLVF","Malvern Bancorp, Inc.","10.955","71848071.715","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MAMS","MAM Software Group, Inc.","6.01","86568935.49","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mams",
"MNDL","Mandalay Digital Group, Inc","5.78","216656387.12","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mndl",
"MANH","Manhattan Associates, Inc.","31.03","2330157945.42","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","2.75","16663834","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","13.18","182186059.24","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","14.99","39972004.22","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","6.81","2740212921.12","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","29.22","1089003102","n/a","2002","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MAPI","Mapi - Pharma Ltd.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mapi",
"MARA","Marathon Patent Group, Inc.","14.77","84803594.47","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","8.5","363797824","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MARPS","Marine Petroleum Trust","16.3","32600000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"MRNS","Marinus Pharmaceuticals, Inc.","8","110233216","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrns",
"MKTX","MarketAxess Holdings, Inc.","59.26","2222607634.1","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MKTO","Marketo, Inc.","33.74","1375726130.38","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mkto",
"MRKT","Markit Ltd.","24.8","4486809924","n/a","2014","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mrkt",
"MRLN","Marlin Business Services Corp.","19.79","255561925.1","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"FISH","Marlin Midstream Partners, LP","21.4","376937203.2","n/a","1992","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/fish",
"MAR","Marriott International","71.395","20745237582.13","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar",
"MBII","Marrone Bio Innovations, Inc.","3.16","77101118.08","n/a","2013","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii",
"MRTN","Marten Transport, Ltd.","19.2","641247916.8","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"MMLP","Martin Midstream Partners L.P.","38.75","1232654821.25","n/a","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","13.89","7145016000","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl",
"MASI","Masimo Corporation","22.24","1218034871.2","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi",
"MTLS","Materialise NV","11.96","562981789.76","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mtls",
"MTRX","Matrix Service Company","24.33","641733505.59","n/a","1990","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx",
"MAT","Mattel, Inc.","34.59","11686157269.86","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat",
"MATR","Mattersight Corporation","5.92","131239201.28","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr",
"MATW","Matthews International Corporation","47.28","1552231619.04","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MFRM","Mattress Firm Holding Corp.","63.07","2155632192.56","n/a","2011","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/mfrm",
"MTSN","Mattson Technology, Inc.","2.57","189420110.11","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn",
"MXIM","Maxim Integrated Products, Inc.","30.6","8688472261.2","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim",
"MXWL","Maxwell Technologies, Inc.","9.33","279337718.22","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MZOR","Mazor Robotics Ltd.","13.95","291863127.6","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mzor",
"MBFI","MB Financial Inc.","29.24","1610889319.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi",
"MBFIP","MB Financial Inc.","27.748","110992000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mbfip",
"TAYCP","MB Financial Inc.","25.5401","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/taycp",
"MCGC","MCG Capital Corporation","4.06","200974449.76","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/mcgc",
"MGRC","McGrath RentCorp","36.49","946801943.12","n/a","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","22.01","1091470771.67","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/mdca",
